Disease,County,Year,Cases,Population
Anaplasmosis,Napa,2019,0,138965
Anaplasmosis,Napa,2020,0,138445
Anaplasmosis,Napa,2021,0,137386
Anaplasmosis,Napa,2022,0,135541
Anaplasmosis,Nevada,2001,0,93515
Anaplasmosis,Nevada,2002,0,94580
Anaplasmosis,Nevada,2003,0,95974
Anaplasmosis,Nevada,2004,0,97107
Anaplasmosis,Nevada,2005,0,97802
Anaplasmosis,Nevada,2006,0,98334
Anaplasmosis,Nevada,2007,0,98480
Anaplasmosis,Nevada,2008,0,98680
Anaplasmosis,Nevada,2009,0,98432
Anaplasmosis,Nevada,2010,0,98764
Anaplasmosis,Nevada,2011,0,99222
Anaplasmosis,Nevada,2012,0,99264
Anaplasmosis,Nevada,2013,0,99393
Anaplasmosis,Nevada,2014,0,100370
Anaplasmosis,Nevada,2015,0,100456
Anaplasmosis,Nevada,2016,0,100919
Anaplasmosis,Nevada,2017,0,101384
Anaplasmosis,Nevada,2018,0,101920
Anaplasmosis,Nevada,2019,0,102298
Anaplasmosis,Nevada,2020,0,102184
Anaplasmosis,Nevada,2021,0,102221
Anaplasmosis,Nevada,2022,0,100788
Anaplasmosis,Orange,2001,0,2889908
Anaplasmosis,Orange,2002,0,2914438
Anaplasmosis,Orange,2003,0,2939719
Anaplasmosis,Orange,2004,0,2956482
Anaplasmosis,Orange,2005,0,2957151
Anaplasmosis,Orange,2006,0,2955433
Anaplasmosis,Orange,2007,0,2965823
Anaplasmosis,Orange,2008,0,2982788
Anaplasmosis,Orange,2009,0,2998816
Anaplasmosis,Orange,2010,0,3010232
Anaplasmosis,Orange,2011,0,3053035
Anaplasmosis,Orange,2012,0,3087846
Anaplasmosis,Orange,2013,0,3112757
Anaplasmosis,Orange,2014,0,3135170
Anaplasmosis,Orange,2015,0,3155895
Anaplasmosis,Orange,2016,0,3170359
Anaplasmosis,Orange,2017,0,3188158
Anaplasmosis,Orange,2018,1,3193464
Anaplasmosis,Orange,2019,0,3191365
Anaplasmosis,Orange,2020,0,3187189
Anaplasmosis,Orange,2021,0,3163851
Anaplasmosis,Orange,2022,0,3149004
Anaplasmosis,Placer,2001,0,264925
Anaplasmosis,Placer,2002,0,276817
Anaplasmosis,Placer,2003,0,290655
Anaplasmosis,Placer,2004,0,302815
Anaplasmosis,Placer,2005,0,312630
Anaplasmosis,Placer,2006,0,322270
Anaplasmosis,Placer,2007,0,329719
Anaplasmosis,Placer,2008,0,337914
Anaplasmosis,Placer,2009,0,344088
Anaplasmosis,Placer,2010,0,348432
Anaplasmosis,Placer,2011,0,357478
Anaplasmosis,Placer,2012,0,362839
Anaplasmosis,Placer,2013,0,368023
Anaplasmosis,Placer,2014,0,372407
Anaplasmosis,Placer,2015,0,376215
Anaplasmosis,Placer,2016,0,382010
Anaplasmosis,Placer,2017,0,388773
Anaplasmosis,Placer,2018,0,395677
Anaplasmosis,Placer,2019,0,401671
Anaplasmosis,Placer,2020,0,405937
Anaplasmosis,Placer,2021,0,409189
Anaplasmosis,Placer,2022,0,410310
Anaplasmosis,Plumas,2001,0,20706
Anaplasmosis,Plumas,2002,0,20695
Anaplasmosis,Plumas,2003,0,20747
Anaplasmosis,Plumas,2004,0,20899
Anaplasmosis,Plumas,2005,0,20859
Anaplasmosis,Plumas,2006,0,20710
Anaplasmosis,Plumas,2007,0,20596
Anaplasmosis,Plumas,2008,0,20368
Anaplasmosis,Plumas,2009,0,20063
Anaplasmosis,Plumas,2010,0,20007
Anaplasmosis,Plumas,2011,0,19951
Anaplasmosis,Plumas,2012,0,19914
Anaplasmosis,Plumas,2013,0,19817
Anaplasmosis,Plumas,2014,0,19776
Anaplasmosis,Plumas,2015,0,19701
Anaplasmosis,Plumas,2016,0,19672
Anaplasmosis,Plumas,2017,0,19642
Anaplasmosis,Plumas,2018,0,19575
Anaplasmosis,Plumas,2019,0,19807
Anaplasmosis,Plumas,2020,0,19847
Anaplasmosis,Plumas,2021,0,19720
Anaplasmosis,Plumas,2022,0,19252
Anaplasmosis,Riverside,2001,0,1622454
Anaplasmosis,Riverside,2002,0,1688407
Anaplasmosis,Riverside,2003,0,1772427
Anaplasmosis,Riverside,2004,0,1856879
Anaplasmosis,Riverside,2005,0,1934723
Anaplasmosis,Riverside,2006,0,2017350
Anaplasmosis,Riverside,2007,0,2082656
Anaplasmosis,Riverside,2008,0,2122920
Anaplasmosis,Riverside,2009,0,2158399
Anaplasmosis,Riverside,2010,0,2189640
Anaplasmosis,Riverside,2011,0,2228172
Anaplasmosis,Riverside,2012,0,2249295
Anaplasmosis,Riverside,2013,0,2268362
Anaplasmosis,Riverside,2014,0,2291648
Anaplasmosis,Riverside,2015,0,2313162
Anaplasmosis,Riverside,2016,0,2337698
Anaplasmosis,Riverside,2017,0,2361995
Anaplasmosis,Riverside,2018,0,2383773
Anaplasmosis,Riverside,2019,0,2400535
Anaplasmosis,Riverside,2020,0,2422134
Anaplasmosis,Riverside,2021,0,2431238
Anaplasmosis,Riverside,2022,0,2437925
Anaplasmosis,Sacramento,2001,0,1265767
Anaplasmosis,Sacramento,2002,0,1293483
Anaplasmosis,Sacramento,2003,0,1320963
Anaplasmosis,Sacramento,2004,0,1342899
Anaplasmosis,Sacramento,2005,0,1358168
Anaplasmosis,Sacramento,2006,0,1372275
Anaplasmosis,Sacramento,2007,0,1388086
Anaplasmosis,Sacramento,2008,0,1400939
Anaplasmosis,Sacramento,2009,0,1411403
Anaplasmosis,Sacramento,2010,0,1418789
Anaplasmosis,Sacramento,2011,1,1439148
Anaplasmosis,Sacramento,2012,0,1453048
Anaplasmosis,Sacramento,2013,0,1465450
Anaplasmosis,Sacramento,2014,0,1485006
Anaplasmosis,Sacramento,2015,0,1502821
Anaplasmosis,Sacramento,2016,1,1520401
Anaplasmosis,Sacramento,2017,0,1536517
Anaplasmosis,Sacramento,2018,0,1554668
Anaplasmosis,Sacramento,2019,0,1570918
Anaplasmosis,Sacramento,2020,0,1586796
Anaplasmosis,Sacramento,2021,0,1583084
Anaplasmosis,Sacramento,2022,0,1573364
Anaplasmosis,San Benito,2001,0,54696
Anaplasmosis,San Benito,2002,0,55199
Anaplasmosis,San Benito,2003,0,55458
Anaplasmosis,San Benito,2004,0,55287
Anaplasmosis,San Benito,2005,0,55153
Anaplasmosis,San Benito,2006,0,54895
Anaplasmosis,San Benito,2007,0,55000
Anaplasmosis,San Benito,2008,0,55043
Anaplasmosis,San Benito,2009,0,55093
Anaplasmosis,San Benito,2010,0,55269
Anaplasmosis,San Benito,2011,0,56264
Anaplasmosis,San Benito,2012,0,57055
Anaplasmosis,San Benito,2013,0,57730
Anaplasmosis,San Benito,2014,0,58515
Anaplasmosis,San Benito,2015,0,59220
Anaplasmosis,San Benito,2016,0,60087
Anaplasmosis,San Benito,2017,0,60733
Anaplasmosis,San Benito,2018,0,61848
Anaplasmosis,San Benito,2019,0,63282
Anaplasmosis,San Benito,2020,0,64432
Anaplasmosis,San Benito,2021,0,65170
Anaplasmosis,San Benito,2022,0,65804
Anaplasmosis,San Bernardino,2001,0,1763780
Anaplasmosis,San Bernardino,2002,0,1800849
Anaplasmosis,San Bernardino,2003,0,1850075
Anaplasmosis,San Bernardino,2004,0,1900210
Anaplasmosis,San Bernardino,2005,0,1942734
Anaplasmosis,San Bernardino,2006,0,1976767
Anaplasmosis,San Bernardino,2007,0,2002651
Anaplasmosis,San Bernardino,2008,0,2016526
Anaplasmosis,San Bernardino,2009,0,2022319
Anaplasmosis,San Bernardino,2010,0,2035209
Anaplasmosis,San Bernardino,2011,0,2066286
Anaplasmosis,San Bernardino,2012,0,2076903
Anaplasmosis,San Bernardino,2013,0,2088642
Anaplasmosis,San Bernardino,2014,0,2104497
Anaplasmosis,San Bernardino,2015,0,2119575
Anaplasmosis,San Bernardino,2016,0,2132121
Anaplasmosis,San Bernardino,2017,0,2147291
Anaplasmosis,San Bernardino,2018,0,2160036
Anaplasmosis,San Bernardino,2019,0,2174437
Anaplasmosis,San Bernardino,2020,0,2185997
Anaplasmosis,San Bernardino,2021,0,2186572
Anaplasmosis,San Bernardino,2022,0,2182824
Anaplasmosis,San Diego,2001,0,2870096
Anaplasmosis,San Diego,2002,0,2910445
Anaplasmosis,San Diego,2003,0,2943961
Anaplasmosis,San Diego,2004,0,2963390
Anaplasmosis,San Diego,2005,0,2970135
Anaplasmosis,San Diego,2006,0,2982816
Anaplasmosis,San Diego,2007,0,3014165
Anaplasmosis,San Diego,2008,0,3051262
Anaplasmosis,San Diego,2009,0,3077633
Anaplasmosis,San Diego,2010,0,3095313
Anaplasmosis,San Diego,2011,0,3135440
Anaplasmosis,San Diego,2012,0,3169100
Anaplasmosis,San Diego,2013,0,3197269
Anaplasmosis,San Diego,2014,0,3228488
Anaplasmosis,San Diego,2015,0,3248371
Anaplasmosis,San Diego,2016,0,3263517
Anaplasmosis,San Diego,2017,0,3276113
Anaplasmosis,San Diego,2018,0,3293350
Anaplasmosis,San Diego,2019,0,3294272
Anaplasmosis,San Diego,2020,0,3301513
Anaplasmosis,San Diego,2021,0,3284368
Anaplasmosis,San Diego,2022,1,3279493
Anaplasmosis,San Francisco,2001,0,782223
Anaplasmosis,San Francisco,2002,0,783255
Anaplasmosis,San Francisco,2003,0,781870
Anaplasmosis,San Francisco,2004,0,780699
Anaplasmosis,San Francisco,2005,0,779655
Anaplasmosis,San Francisco,2006,0,782928
Anaplasmosis,San Francisco,2007,0,791334
Anaplasmosis,San Francisco,2008,0,798673
Anaplasmosis,San Francisco,2009,0,801799
Anaplasmosis,San Francisco,2010,0,805236
Anaplasmosis,San Francisco,2011,0,819178
Anaplasmosis,San Francisco,2012,3,831468
Anaplasmosis,San Francisco,2013,2,840311
Anaplasmosis,San Francisco,2014,0,848474
Anaplasmosis,San Francisco,2015,1,857037
Anaplasmosis,San Francisco,2016,0,863546
Anaplasmosis,San Francisco,2017,0,868879
Anaplasmosis,San Francisco,2018,0,872338
Anaplasmosis,San Francisco,2019,0,872205
Anaplasmosis,San Francisco,2020,3,870130
Anaplasmosis,San Francisco,2021,0,838402
Anaplasmosis,San Francisco,2022,1,834046
Anaplasmosis,San Joaquin,2001,0,588581
Anaplasmosis,San Joaquin,2002,0,603544
Anaplasmosis,San Joaquin,2003,0,621108
Anaplasmosis,San Joaquin,2004,0,638522
Anaplasmosis,San Joaquin,2005,0,651625
Anaplasmosis,San Joaquin,2006,0,660885
Anaplasmosis,San Joaquin,2007,0,669737
Anaplasmosis,San Joaquin,2008,0,675248
Anaplasmosis,San Joaquin,2009,0,680421
Anaplasmosis,San Joaquin,2010,0,685306
Anaplasmosis,San Joaquin,2011,1,695749
Anaplasmosis,San Joaquin,2012,0,701991
Anaplasmosis,San Joaquin,2013,0,707552
Anaplasmosis,San Joaquin,2014,0,718498
Anaplasmosis,San Joaquin,2015,0,729411
Anaplasmosis,San Joaquin,2016,0,739814
Anaplasmosis,San Joaquin,2017,0,750306
Anaplasmosis,San Joaquin,2018,0,759753
Anaplasmosis,San Joaquin,2019,0,771083
Anaplasmosis,San Joaquin,2020,0,780207
Anaplasmosis,San Joaquin,2021,0,782894
Anaplasmosis,San Joaquin,2022,0,784420
Anaplasmosis,San Luis Obispo,2001,0,251652
Anaplasmosis,San Luis Obispo,2002,0,253549
Anaplasmosis,San Luis Obispo,2003,0,255609
Anaplasmosis,San Luis Obispo,2004,0,258483
Anaplasmosis,San Luis Obispo,2005,0,259943
Anaplasmosis,San Luis Obispo,2006,0,261803
Anaplasmosis,San Luis Obispo,2007,0,264162
Anaplasmosis,San Luis Obispo,2008,0,266850
Anaplasmosis,San Luis Obispo,2009,0,268224
Anaplasmosis,San Luis Obispo,2010,0,269637
Anaplasmosis,San Luis Obispo,2011,0,271693
Anaplasmosis,San Luis Obispo,2012,0,274697
Anaplasmosis,San Luis Obispo,2013,0,276018
Anaplasmosis,San Luis Obispo,2014,1,278887
Anaplasmosis,San Luis Obispo,2015,1,279800
Anaplasmosis,San Luis Obispo,2016,0,281681
Anaplasmosis,San Luis Obispo,2017,0,282103
Anaplasmosis,San Luis Obispo,2018,0,282952
Anaplasmosis,San Luis Obispo,2019,0,282617
Anaplasmosis,San Luis Obispo,2020,0,282639
Anaplasmosis,San Luis Obispo,2021,0,278600
Anaplasmosis,San Luis Obispo,2022,0,279760
Anaplasmosis,San Mateo,2001,0,707460
Anaplasmosis,San Mateo,2002,0,704897
Anaplasmosis,San Mateo,2003,0,703062
Anaplasmosis,San Mateo,2004,0,701401
Anaplasmosis,San Mateo,2005,0,699277
Anaplasmosis,San Mateo,2006,0,699398
Anaplasmosis,San Mateo,2007,0,704272
Anaplasmosis,San Mateo,2008,0,711374
Anaplasmosis,San Mateo,2009,0,716264
Anaplasmosis,San Mateo,2010,0,718452
Anaplasmosis,San Mateo,2011,0,729569
Anaplasmosis,San Mateo,2012,0,740804
Anaplasmosis,San Mateo,2013,0,748241
Anaplasmosis,San Mateo,2014,0,755016
Anaplasmosis,San Mateo,2015,0,761484
Anaplasmosis,San Mateo,2016,1,764070
Anaplasmosis,San Mateo,2017,0,765601
Anaplasmosis,San Mateo,2018,0,766711
Anaplasmosis,San Mateo,2019,0,766312
Anaplasmosis,San Mateo,2020,0,760725
Anaplasmosis,San Mateo,2021,0,747900
Anaplasmosis,San Mateo,2022,0,739819
Anaplasmosis,Santa Barbara,2001,0,403442
Anaplasmosis,Santa Barbara,2002,0,406132
Anaplasmosis,Santa Barbara,2003,0,409512
Anaplasmosis,Santa Barbara,2004,0,411190
Anaplasmosis,Santa Barbara,2005,0,411683
Anaplasmosis,Santa Barbara,2006,0,412853
Anaplasmosis,Santa Barbara,2007,0,416648
Anaplasmosis,Santa Barbara,2008,0,419970
Anaplasmosis,Santa Barbara,2009,0,422423
Anaplasmosis,Santa Barbara,2010,0,423895
Anaplasmosis,Santa Barbara,2011,0,425671
Anaplasmosis,Santa Barbara,2012,0,430232
Anaplasmosis,Santa Barbara,2013,3,434421
Anaplasmosis,Santa Barbara,2014,0,438421
Anaplasmosis,Santa Barbara,2015,0,442188
Anaplasmosis,Santa Barbara,2016,0,444277
Anaplasmosis,Santa Barbara,2017,2,445801
Anaplasmosis,Santa Barbara,2018,1,447666
Anaplasmosis,Santa Barbara,2019,1,448815
Anaplasmosis,Santa Barbara,2020,0,448484
Anaplasmosis,Santa Barbara,2021,0,439322
Anaplasmosis,Santa Barbara,2022,0,443210
Anaplasmosis,Santa Clara,2001,0,1693171
Anaplasmosis,Santa Clara,2002,0,1693162
Anaplasmosis,Santa Clara,2003,0,1694211
Anaplasmosis,Santa Clara,2004,0,1696919
Anaplasmosis,Santa Clara,2005,0,1699521
Anaplasmosis,Santa Clara,2006,0,1713839
Anaplasmosis,Santa Clara,2007,0,1736327
Anaplasmosis,Santa Clara,2008,0,1759534
Anaplasmosis,Santa Clara,2009,0,1774890
Anaplasmosis,Santa Clara,2010,0,1781643
Anaplasmosis,Santa Clara,2011,0,1815327
Anaplasmosis,Santa Clara,2012,0,1842698
Anaplasmosis,Santa Clara,2013,0,1867932
Anaplasmosis,Santa Clara,2014,1,1891328
Anaplasmosis,Santa Clara,2015,0,1914457
Anaplasmosis,Santa Clara,2016,0,1925914
Anaplasmosis,Santa Clara,2017,0,1932947
Anaplasmosis,Santa Clara,2018,1,1937985
Anaplasmosis,Santa Clara,2019,0,1936521
Anaplasmosis,Santa Clara,2020,0,1925225
Anaplasmosis,Santa Clara,2021,1,1899154
Anaplasmosis,Santa Clara,2022,1,1882601
Anaplasmosis,Santa Cruz,2001,0,256166
Anaplasmosis,Santa Cruz,2002,0,255590
Anaplasmosis,Santa Cruz,2003,0,255122
Anaplasmosis,Santa Cruz,2004,0,254836
Anaplasmosis,Santa Cruz,2005,0,254725
Anaplasmosis,Santa Cruz,2006,0,255486
Anaplasmosis,Santa Cruz,2007,0,257601
Anaplasmosis,Santa Cruz,2008,0,259873
Anaplasmosis,Santa Cruz,2009,0,261912
Anaplasmosis,Santa Cruz,2010,1,262382
Anaplasmosis,Santa Cruz,2011,1,265932
Anaplasmosis,Santa Cruz,2012,0,268525
Anaplasmosis,Santa Cruz,2013,0,271320
Anaplasmosis,Santa Cruz,2014,1,272386
Anaplasmosis,Santa Cruz,2015,0,274762
Anaplasmosis,Santa Cruz,2016,0,275452
Anaplasmosis,Santa Cruz,2017,0,274739
Anaplasmosis,Santa Cruz,2018,0,273527
Anaplasmosis,Santa Cruz,2019,0,272182
Anaplasmosis,Santa Cruz,2020,0,271326
Anaplasmosis,Santa Cruz,2021,1,263445
Anaplasmosis,Santa Cruz,2022,1,264883
Anaplasmosis,Shasta,2001,0,167034
Anaplasmosis,Shasta,2002,0,169578
Anaplasmosis,Shasta,2003,0,171987
Anaplasmosis,Shasta,2004,0,173469
Anaplasmosis,Shasta,2005,0,174254
Anaplasmosis,Shasta,2006,0,175238
Anaplasmosis,Shasta,2007,0,175849
Anaplasmosis,Shasta,2008,0,176629
Anaplasmosis,Shasta,2009,0,176881
Anaplasmosis,Shasta,2010,0,177223
Anaplasmosis,Shasta,2011,0,178344
Anaplasmosis,Shasta,2012,0,179341
Anaplasmosis,Shasta,2013,0,180304
Anaplasmosis,Shasta,2014,0,181054
Anaplasmosis,Shasta,2015,0,180812
Anaplasmosis,Shasta,2016,0,180287
Anaplasmosis,Shasta,2017,0,181095
Anaplasmosis,Shasta,2018,0,181472
Anaplasmosis,Shasta,2019,0,181387
Anaplasmosis,Shasta,2020,0,182537
Anaplasmosis,Shasta,2021,0,181871
Anaplasmosis,Shasta,2022,0,180225
Anaplasmosis,Sierra,2001,0,3587
Anaplasmosis,Sierra,2002,0,3564
Anaplasmosis,Sierra,2003,0,3545
Anaplasmosis,Sierra,2004,0,3467
Anaplasmosis,Sierra,2005,0,3430
Anaplasmosis,Sierra,2006,0,3424
Anaplasmosis,Sierra,2007,0,3344
Anaplasmosis,Sierra,2008,0,3284
Anaplasmosis,Sierra,2009,0,3243
Anaplasmosis,Sierra,2010,0,3240
Anaplasmosis,Sierra,2011,0,3237
Anaplasmosis,Sierra,2012,0,3234
Anaplasmosis,Sierra,2013,0,3230
Anaplasmosis,Sierra,2014,0,3220
Anaplasmosis,Sierra,2015,0,3213
Anaplasmosis,Sierra,2016,0,3220
Anaplasmosis,Sierra,2017,0,3233
Anaplasmosis,Sierra,2018,0,3232
Anaplasmosis,Sierra,2019,0,3233
Anaplasmosis,Sierra,2020,0,3232
Anaplasmosis,Sierra,2021,0,3213
Anaplasmosis,Sierra,2022,0,3190
Anaplasmosis,Siskiyou,2001,0,44275
Anaplasmosis,Siskiyou,2002,0,44384
Anaplasmosis,Siskiyou,2003,0,44597
Anaplasmosis,Siskiyou,2004,0,44785
Anaplasmosis,Siskiyou,2005,0,44945
Anaplasmosis,Siskiyou,2006,0,44891
Anaplasmosis,Siskiyou,2007,0,44862
Anaplasmosis,Siskiyou,2008,0,45041
Anaplasmosis,Siskiyou,2009,0,44950
Anaplasmosis,Siskiyou,2010,0,44900
Anaplasmosis,Siskiyou,2011,0,44912
Anaplasmosis,Siskiyou,2012,0,44909
Anaplasmosis,Siskiyou,2013,0,44820
Anaplasmosis,Siskiyou,2014,0,44801
Anaplasmosis,Siskiyou,2015,0,44655
Anaplasmosis,Siskiyou,2016,0,44554
Anaplasmosis,Siskiyou,2017,0,44390
Anaplasmosis,Siskiyou,2018,0,44305
Anaplasmosis,Siskiyou,2019,0,44193
Anaplasmosis,Siskiyou,2020,0,44057
Anaplasmosis,Siskiyou,2021,0,43616
Anaplasmosis,Siskiyou,2022,0,43462
Anaplasmosis,Solano,2001,0,402968
Anaplasmosis,Solano,2002,0,406816
Anaplasmosis,Solano,2003,0,408929
Anaplasmosis,Solano,2004,0,411389
Anaplasmosis,Solano,2005,0,410570
Anaplasmosis,Solano,2006,0,411351
Anaplasmosis,Solano,2007,0,412636
Anaplasmosis,Solano,2008,0,413167
Anaplasmosis,Solano,2009,0,412488
Anaplasmosis,Solano,2010,0,413344
Anaplasmosis,Solano,2011,0,416924
Anaplasmosis,Solano,2012,0,420979
Anaplasmosis,Solano,2013,0,425587
Anaplasmosis,Solano,2014,0,431153
Anaplasmosis,Solano,2015,0,435902
Anaplasmosis,Solano,2016,0,441224
Anaplasmosis,Solano,2017,0,445721
Anaplasmosis,Solano,2018,0,449091
Anaplasmosis,Solano,2019,0,451701
Anaplasmosis,Solano,2020,0,452095
Anaplasmosis,Solano,2021,0,448820
Anaplasmosis,Solano,2022,0,445060
Anaplasmosis,Sonoma,2001,0,465423
Anaplasmosis,Sonoma,2002,0,465998
Anaplasmosis,Sonoma,2003,0,468257
Anaplasmosis,Sonoma,2004,0,469933
Anaplasmosis,Sonoma,2005,0,469524
Anaplasmosis,Sonoma,2006,0,469967
Anaplasmosis,Sonoma,2007,0,472987
Anaplasmosis,Sonoma,2008,0,476650
Anaplasmosis,Sonoma,2009,0,480598
Anaplasmosis,Sonoma,2010,0,483878
Anaplasmosis,Sonoma,2011,0,487533
Anaplasmosis,Sonoma,2012,0,490398
Anaplasmosis,Sonoma,2013,1,494852
Anaplasmosis,Sonoma,2014,0,498151
Anaplasmosis,Sonoma,2015,0,500553
Anaplasmosis,Sonoma,2016,1,501989
Anaplasmosis,Sonoma,2017,1,501111
Anaplasmosis,Sonoma,2018,0,496869
Anaplasmosis,Sonoma,2019,0,492668
Anaplasmosis,Sonoma,2020,3,488022
Anaplasmosis,Sonoma,2021,1,483341
Anaplasmosis,Sonoma,2022,1,480261
Anaplasmosis,Stanislaus,2001,0,463128
Anaplasmosis,Stanislaus,2002,0,473580
Anaplasmosis,Stanislaus,2003,0,483007
Anaplasmosis,Stanislaus,2004,0,490283
Anaplasmosis,Stanislaus,2005,0,498020
Anaplasmosis,Stanislaus,2006,0,503548
Anaplasmosis,Stanislaus,2007,0,508372
Anaplasmosis,Stanislaus,2008,0,510396
Anaplasmosis,Stanislaus,2009,0,512052
Anaplasmosis,Stanislaus,2010,0,514453
Anaplasmosis,Stanislaus,2011,0,519341
Anaplasmosis,Stanislaus,2012,0,523837
Anaplasmosis,Stanislaus,2013,0,527012
Anaplasmosis,Stanislaus,2014,0,530332
Anaplasmosis,Stanislaus,2015,0,535436
Anaplasmosis,Stanislaus,2016,0,540856
Anaplasmosis,Stanislaus,2017,0,546499
Anaplasmosis,Stanislaus,2018,0,549544
Anaplasmosis,Stanislaus,2019,0,551566
Anaplasmosis,Stanislaus,2020,0,553706
Anaplasmosis,Stanislaus,2021,0,551845
Anaplasmosis,Stanislaus,2022,0,548449
Anaplasmosis,Sutter,2001,0,80240
Anaplasmosis,Sutter,2002,0,81936
Anaplasmosis,Sutter,2003,0,84108
Anaplasmosis,Sutter,2004,0,86092
Anaplasmosis,Sutter,2005,0,88106
Anaplasmosis,Sutter,2006,0,90628
Anaplasmosis,Sutter,2007,0,92502
Anaplasmosis,Sutter,2008,0,93465
Anaplasmosis,Sutter,2009,0,94372
Anaplasmosis,Sutter,2010,0,94737
Anaplasmosis,Sutter,2011,0,94528
Anaplasmosis,Sutter,2012,0,94816
Anaplasmosis,Sutter,2013,0,95909
Anaplasmosis,Sutter,2014,0,95217
Anaplasmosis,Sutter,2015,0,95844
Anaplasmosis,Sutter,2016,0,96517
Anaplasmosis,Sutter,2017,0,97771
Anaplasmosis,Sutter,2018,0,99334
Anaplasmosis,Sutter,2019,0,101046
Anaplasmosis,Sutter,2020,0,99355
Anaplasmosis,Sutter,2021,0,98855
Anaplasmosis,Sutter,2022,0,99045
Anaplasmosis,Tehama,2001,0,56465
Anaplasmosis,Tehama,2002,0,57281
Anaplasmosis,Tehama,2003,0,58415
Anaplasmosis,Tehama,2004,0,59493
Anaplasmosis,Tehama,2005,0,60461
Anaplasmosis,Tehama,2006,0,61542
Anaplasmosis,Tehama,2007,0,62011
Anaplasmosis,Tehama,2008,0,62720
Anaplasmosis,Tehama,2009,0,63122
Anaplasmosis,Tehama,2010,0,63463
Anaplasmosis,Tehama,2011,0,63251
Anaplasmosis,Tehama,2012,0,63192
Anaplasmosis,Tehama,2013,0,63021
Anaplasmosis,Tehama,2014,0,63161
Anaplasmosis,Tehama,2015,0,63509
Anaplasmosis,Tehama,2016,0,63999
Anaplasmosis,Tehama,2017,0,64141
Anaplasmosis,Tehama,2018,0,64568
Anaplasmosis,Tehama,2019,0,65312
Anaplasmosis,Tehama,2020,0,65706
Anaplasmosis,Tehama,2021,0,65204
Anaplasmosis,Tehama,2022,0,64756
Anaplasmosis,Trinity,2001,0,12963
Anaplasmosis,Trinity,2002,0,13159
Anaplasmosis,Trinity,2003,0,13388
Anaplasmosis,Trinity,2004,0,13519
Anaplasmosis,Trinity,2005,0,13789
Anaplasmosis,Trinity,2006,0,13823
Anaplasmosis,Trinity,2007,0,13787
Anaplasmosis,Trinity,2008,0,13730
Anaplasmosis,Trinity,2009,0,13771
Anaplasmosis,Trinity,2010,0,13786
Anaplasmosis,Trinity,2011,0,13877
Anaplasmosis,Trinity,2012,0,13987
Anaplasmosis,Trinity,2013,0,14058
Anaplasmosis,Trinity,2014,0,14151
Anaplasmosis,Trinity,2015,0,14228
Anaplasmosis,Trinity,2016,0,14840
Anaplasmosis,Trinity,2017,0,15498
Anaplasmosis,Trinity,2018,0,15754
Anaplasmosis,Trinity,2019,0,16054
Anaplasmosis,Trinity,2020,0,16136
Anaplasmosis,Trinity,2021,0,16011
Anaplasmosis,Trinity,2022,0,15976
Anaplasmosis,Tulare,2001,0,374152
Anaplasmosis,Tulare,2002,0,381194
Anaplasmosis,Tulare,2003,0,390370
Anaplasmosis,Tulare,2004,0,399913
Anaplasmosis,Tulare,2005,0,408403
Anaplasmosis,Tulare,2006,0,416092
Anaplasmosis,Tulare,2007,0,423608
Anaplasmosis,Tulare,2008,0,431471
Anaplasmosis,Tulare,2009,0,438408
Anaplasmosis,Tulare,2010,0,442179
Anaplasmosis,Tulare,2011,0,447272
Anaplasmosis,Tulare,2012,0,451114
Anaplasmosis,Tulare,2013,1,453765
Anaplasmosis,Tulare,2014,0,456558
Anaplasmosis,Tulare,2015,0,459935
Anaplasmosis,Tulare,2016,0,462223
Anaplasmosis,Tulare,2017,0,465343
Anaplasmosis,Tulare,2018,0,467656
Anaplasmosis,Tulare,2019,0,470619
Anaplasmosis,Tulare,2020,0,472597
Anaplasmosis,Tulare,2021,0,474800
Anaplasmosis,Tulare,2022,0,474950
Anaplasmosis,Tuolumne,2001,0,55326
Anaplasmosis,Tuolumne,2002,0,55910
Anaplasmosis,Tuolumne,2003,0,56442
Anaplasmosis,Tuolumne,2004,0,56369
Anaplasmosis,Tuolumne,2005,0,56452
Anaplasmosis,Tuolumne,2006,0,56558
Anaplasmosis,Tuolumne,2007,0,56133
Anaplasmosis,Tuolumne,2008,0,56060
Anaplasmosis,Tuolumne,2009,0,55258
Anaplasmosis,Tuolumne,2010,0,55365
Anaplasmosis,Tuolumne,2011,0,55353
Anaplasmosis,Tuolumne,2012,0,54638
Anaplasmosis,Tuolumne,2013,0,55321
Anaplasmosis,Tuolumne,2014,0,55095
Anaplasmosis,Tuolumne,2015,0,55104
Anaplasmosis,Tuolumne,2016,0,55162
Anaplasmosis,Tuolumne,2017,0,55032
Anaplasmosis,Tuolumne,2018,0,55311
Anaplasmosis,Tuolumne,2019,0,55316
Anaplasmosis,Tuolumne,2020,0,55438
Anaplasmosis,Tuolumne,2021,0,54705
Anaplasmosis,Tuolumne,2022,0,53642
Anaplasmosis,Ventura,2001,0,768991
Anaplasmosis,Ventura,2002,0,779894
Anaplasmosis,Ventura,2003,0,789367
Anaplasmosis,Ventura,2004,0,795046
Anaplasmosis,Ventura,2005,0,796867
Anaplasmosis,Ventura,2006,0,801225
Anaplasmosis,Ventura,2007,0,805911
Anaplasmosis,Ventura,2008,0,812028
